Direction;Year;Date;Weekday;Country;Commodity;Transport_Mode;Measure;Value;Cumulative
Exports;2015;1/24/2015;Saturday;China;All;All;$;17000000;437000000
Exports;2015;1/25/2015;Sunday;China;All;All;$;14000000;451000000
Exports;2015;1/26/2015;Monday;China;All;All;$;25000000;476000000
Exports;2015;1/27/2015;Tuesday;China;All;All;$;10000000;486000000
Exports;2015;1/28/2015;Wednesday;China;All;All;$;19000000;504000000
Exports;2015;1/29/2015;Thursday;China;All;All;$;23000000;527000000
Exports;2015;1/30/2015;Friday;China;All;All;$;29000000;557000000
Exports;2015;1/31/2015;Saturday;China;All;All;$;33000000;589000000
Exports;2015;2/1/2015;Sunday;China;All;All;$;16000000;605000000
Exports;2015;2/2/2015;Monday;China;All;All;$;29000000;634000000
Exports;2015;2/3/2015;Tuesday;China;All;All;$;14000000;648000000
Exports;2015;2/4/2015;Wednesday;China;All;All;$;17000000;665000000
Exports;2015;2/5/2015;Thursday;China;All;All;$;20000000;685000000
Exports;2015;2/6/2015;Friday;China;All;All;$;27000000;712000000
Exports;2015;2/7/2015;Saturday;China;All;All;$;33000000;745000000
Exports;2015;2/8/2015;Sunday;China;All;All;$;15000000;760000000
Exports;2015;2/9/2015;Monday;China;All;All;$;31000000;791000000
Exports;2015;2/10/2015;Tuesday;China;All;All;$;12000000;803000000
Exports;2015;2/11/2015;Wednesday;China;All;All;$;10000000;813000000
Exports;2015;2/12/2015;Thursday;China;All;All;$;28000000;841000000
Exports;2015;2/13/2015;Friday;China;All;All;$;32000000;874000000
Exports;2015;2/14/2015;Saturday;China;All;All;$;23000000;897000000
Exports;2015;2/15/2015;Sunday;China;All;All;$;33000000;929000000
Exports;2015;2/16/2015;Monday;China;All;All;$;42000000;971000000
Exports;2015;2/17/2015;Tuesday;China;All;All;$;32000000;1003000000
Exports;2015;2/18/2015;Wednesday;China;All;All;$;15000000;1017000000
Exports;2015;2/19/2015;Thursday;China;All;All;$;45000000;1062000000
Exports;2015;2/20/2015;Friday;China;All;All;$;29000000;1092000000
Exports;2015;2/21/2015;Saturday;China;All;All;$;32000000;1124000000
Exports;2015;2/22/2015;Sunday;China;All;All;$;25000000;1149000000
Exports;2015;2/23/2015;Monday;China;All;All;$;41000000;1190000000
Exports;2015;2/24/2015;Tuesday;China;All;All;$;25000000;1215000000
Exports;2015;2/25/2015;Wednesday;China;All;All;$;15000000;1230000000
Exports;2015;2/26/2015;Thursday;China;All;All;$;33000000;1263000000
Exports;2015;2/27/2015;Friday;China;All;All;$;42000000;1305000000
Exports;2015;2/28/2015;Saturday;China;All;All;$;23000000;1329000000
Exports;2015;3/1/2015;Sunday;China;All;All;$;41000000;1370000000
Exports;2015;3/2/2015;Monday;China;All;All;$;30000000;1399000000
Exports;2015;3/3/2015;Tuesday;China;All;All;$;21000000;1420000000
Exports;2015;3/4/2015;Wednesday;China;All;All;$;15000000;1435000000
Exports;2015;3/5/2015;Thursday;China;All;All;$;28000000;1464000000
Exports;2015;3/6/2015;Friday;China;All;All;$;37000000;1501000000
Exports;2015;3/7/2015;Saturday;China;All;All;$;21000000;1522000000
Exports;2015;3/8/2015;Sunday;China;All;All;$;16000000;1538000000
Exports;2015;3/9/2015;Monday;China;All;All;$;32000000;1571000000
Exports;2015;3/10/2015;Tuesday;China;All;All;$;19000000;1589000000
Exports;2015;3/11/2015;Wednesday;China;All;All;$;13000000;1602000000
Exports;2015;3/12/2015;Thursday;China;All;All;$;37000000;1639000000
Exports;2015;3/13/2015;Friday;China;All;All;$;32000000;1671000000
Exports;2015;3/14/2015;Saturday;China;All;All;$;10000000;1681000000
Exports;2015;3/15/2015;Sunday;China;All;All;$;21000000;1702000000
Exports;2015;3/16/2015;Monday;China;All;All;$;39000000;1741000000
Exports;2015;3/17/2015;Tuesday;China;All;All;$;17000000;1757000000
Exports;2015;3/18/2015;Wednesday;China;All;All;$;12000000;1769000000
Exports;2015;3/19/2015;Thursday;China;All;All;$;20000000;1789000000
Exports;2015;3/20/2015;Friday;China;All;All;$;33000000;1822000000
Exports;2015;3/21/2015;Saturday;China;All;All;$;37000000;1859000000
Exports;2015;3/22/2015;Sunday;China;All;All;$;31000000;1890000000
Exports;2015;3/23/2015;Monday;China;All;All;$;44000000;1934000000
Exports;2015;3/24/2015;Tuesday;China;All;All;$;13000000;1947000000
Exports;2015;3/25/2015;Wednesday;China;All;All;$;9000000;1957000000
Exports;2015;3/26/2015;Thursday;China;All;All;$;33000000;1990000000
Exports;2015;3/27/2015;Friday;China;All;All;$;25000000;2015000000
Exports;2015;3/28/2015;Saturday;China;All;All;$;21000000;2036000000
Exports;2015;3/29/2015;Sunday;China;All;All;$;23000000;2059000000
Exports;2015;3/30/2015;Monday;China;All;All;$;29000000;2088000000
Exports;2015;3/31/2015;Tuesday;China;All;All;$;19000000;2107000000
Exports;2015;4/1/2015;Wednesday;China;All;All;$;19000000;2126000000
Exports;2015;4/2/2015;Thursday;China;All;All;$;20000000;2146000000
Exports;2015;4/3/2015;Friday;China;All;All;$;38000000;2184000000
Exports;2015;4/4/2015;Saturday;China;All;All;$;23000000;2207000000
Exports;2015;4/5/2015;Sunday;China;All;All;$;24000000;2230000000
Exports;2015;4/6/2015;Monday;China;All;All;$;27000000;2258000000
Exports;2015;4/7/2015;Tuesday;China;All;All;$;15000000;2272000000
Exports;2015;4/8/2015;Wednesday;China;All;All;$;15000000;2288000000
Exports;2015;4/9/2015;Thursday;China;All;All;$;22000000;2310000000
Exports;2015;4/10/2015;Friday;China;All;All;$;27000000;2337000000
Exports;2015;4/11/2015;Saturday;China;All;All;$;22000000;2358000000
Exports;2015;4/12/2015;Sunday;China;All;All;$;19000000;2377000000
Exports;2015;4/13/2015;Monday;China;All;All;$;47000000;2424000000
Exports;2015;4/14/2015;Tuesday;China;All;All;$;19000000;2442000000
Exports;2015;4/15/2015;Wednesday;China;All;All;$;11000000;2453000000
Exports;2015;4/16/2015;Thursday;China;All;All;$;34000000;2487000000
Exports;2015;4/17/2015;Friday;China;All;All;$;31000000;2518000000
Exports;2015;4/18/2015;Saturday;China;All;All;$;14000000;2532000000
Exports;2015;4/19/2015;Sunday;China;All;All;$;41000000;2573000000
Exports;2015;4/20/2015;Monday;China;All;All;$;24000000;2597000000
Exports;2015;4/21/2015;Tuesday;China;All;All;$;10000000;2607000000
Exports;2015;4/22/2015;Wednesday;China;All;All;$;20000000;2627000000
Exports;2015;4/23/2015;Thursday;China;All;All;$;19000000;2646000000
Exports;2015;4/24/2015;Friday;China;All;All;$;45000000;2692000000
Exports;2015;4/25/2015;Saturday;China;All;All;$;28000000;2720000000
Exports;2015;4/26/2015;Sunday;China;All;All;$;25000000;2745000000
Exports;2015;4/27/2015;Monday;China;All;All;$;36000000;2780000000
Exports;2015;4/28/2015;Tuesday;China;All;All;$;15000000;2795000000
Exports;2015;4/29/2015;Wednesday;China;All;All;$;18000000;2813000000
Exports;2015;4/30/2015;Thursday;China;All;All;$;25000000;2839000000
Exports;2015;5/1/2015;Friday;China;All;All;$;21000000;2860000000
Exports;2015;5/2/2015;Saturday;China;All;All;$;17000000;2877000000
Exports;2015;5/3/2015;Sunday;China;All;All;$;27000000;2904000000
Exports;2015;5/4/2015;Monday;China;All;All;$;30000000;2933000000
Exports;2015;5/5/2015;Tuesday;China;All;All;$;11000000;2944000000
Exports;2015;5/6/2015;Wednesday;China;All;All;$;10000000;2954000000
Exports;2015;5/7/2015;Thursday;China;All;All;$;16000000;2969000000
Exports;2015;5/8/2015;Friday;China;All;All;$;37000000;3007000000
Exports;2015;5/9/2015;Saturday;China;All;All;$;15000000;3022000000
Exports;2015;5/10/2015;Sunday;China;All;All;$;20000000;3042000000
Exports;2015;5/11/2015;Monday;China;All;All;$;25000000;3067000000
Exports;2015;5/12/2015;Tuesday;China;All;All;$;9000000;3075000000
Exports;2015;5/13/2015;Wednesday;China;All;All;$;15000000;3090000000
Exports;2015;5/14/2015;Thursday;China;All;All;$;22000000;3112000000
Exports;2015;5/15/2015;Friday;China;All;All;$;32000000;3144000000
Exports;2015;5/16/2015;Saturday;China;All;All;$;30000000;3174000000
Exports;2015;5/17/2015;Sunday;China;All;All;$;18000000;3192000000
Exports;2015;5/18/2015;Monday;China;All;All;$;23000000;3215000000
Exports;2015;5/19/2015;Tuesday;China;All;All;$;10000000;3226000000
Exports;2015;5/20/2015;Wednesday;China;All;All;$;12000000;3238000000
Exports;2015;5/21/2015;Thursday;China;All;All;$;24000000;3261000000
Exports;2015;5/22/2015;Friday;China;All;All;$;38000000;3299000000
Exports;2015;5/23/2015;Saturday;China;All;All;$;13000000;3312000000
Exports;2015;5/24/2015;Sunday;China;All;All;$;18000000;3330000000
Exports;2015;5/25/2015;Monday;China;All;All;$;25000000;3355000000
Exports;2015;5/26/2015;Tuesday;China;All;All;$;14000000;3369000000
Exports;2015;5/27/2015;Wednesday;China;All;All;$;16000000;3385000000
Exports;2015;5/28/2015;Thursday;China;All;All;$;28000000;3413000000
Exports;2015;5/29/2015;Friday;China;All;All;$;44000000;3457000000
Exports;2015;5/30/2015;Saturday;China;All;All;$;27000000;3484000000
Exports;2015;5/31/2015;Sunday;China;All;All;$;15000000;3499000000
Exports;2015;6/1/2015;Monday;China;All;All;$;24000000;3523000000
Exports;2015;6/2/2015;Tuesday;China;All;All;$;31000000;3554000000
Exports;2015;6/3/2015;Wednesday;China;All;All;$;7000000;3561000000
Exports;2015;6/4/2015;Thursday;China;All;All;$;20000000;3581000000
Exports;2015;6/5/2015;Friday;China;All;All;$;41000000;3622000000
Exports;2015;6/6/2015;Saturday;China;All;All;$;15000000;3637000000
Exports;2015;6/7/2015;Sunday;China;All;All;$;26000000;3663000000
Exports;2015;6/8/2015;Monday;China;All;All;$;32000000;3695000000
Exports;2015;6/9/2015;Tuesday;China;All;All;$;10000000;3705000000
Exports;2015;6/10/2015;Wednesday;China;All;All;$;8000000;3713000000
Exports;2015;6/11/2015;Thursday;China;All;All;$;39000000;3752000000
Exports;2015;6/12/2015;Friday;China;All;All;$;32000000;3784000000
Exports;2015;6/13/2015;Saturday;China;All;All;$;18000000;3802000000
Exports;2015;6/14/2015;Sunday;China;All;All;$;20000000;3822000000
Exports;2015;6/15/2015;Monday;China;All;All;$;41000000;3862000000
Exports;2015;6/16/2015;Tuesday;China;All;All;$;15000000;3878000000
Exports;2015;6/17/2015;Wednesday;China;All;All;$;26000000;3904000000
Exports;2015;6/18/2015;Thursday;China;All;All;$;21000000;3925000000
Exports;2015;6/19/2015;Friday;China;All;All;$;34000000;3959000000
Exports;2015;6/20/2015;Saturday;China;All;All;$;18000000;3977000000
Exports;2015;6/21/2015;Sunday;China;All;All;$;26000000;4003000000
Exports;2015;6/22/2015;Monday;China;All;All;$;30000000;4033000000
Exports;2015;6/23/2015;Tuesday;China;All;All;$;13000000;4046000000
Exports;2015;6/24/2015;Wednesday;China;All;All;$;18000000;4064000000
Exports;2015;6/25/2015;Thursday;China;All;All;$;30000000;4094000000
Exports;2015;6/26/2015;Friday;China;All;All;$;31000000;4125000000
Exports;2015;6/27/2015;Saturday;China;All;All;$;16000000;4141000000
Exports;2015;6/28/2015;Sunday;China;All;All;$;7000000;4148000000
Exports;2015;6/29/2015;Monday;China;All;All;$;31000000;4179000000
Exports;2015;6/30/2015;Tuesday;China;All;All;$;18000000;4197000000
Exports;2015;7/1/2015;Wednesday;China;All;All;$;10000000;4207000000
Exports;2015;7/2/2015;Thursday;China;All;All;$;13000000;4220000000
Exports;2015;7/3/2015;Friday;China;All;All;$;37000000;4257000000
Exports;2015;7/4/2015;Saturday;China;All;All;$;16000000;4273000000
Exports;2015;7/5/2015;Sunday;China;All;All;$;18000000;4291000000
Exports;2015;7/6/2015;Monday;China;All;All;$;40000000;4331000000
Exports;2015;7/7/2015;Tuesday;China;All;All;$;10000000;4340000000
Exports;2015;7/8/2015;Wednesday;China;All;All;$;4000000;4345000000
Exports;2015;7/9/2015;Thursday;China;All;All;$;19000000;4363000000
Exports;2015;7/10/2015;Friday;China;All;All;$;56000000;4419000000
Exports;2015;7/11/2015;Saturday;China;All;All;$;34000000;4453000000
Exports;2015;7/12/2015;Sunday;China;All;All;$;18000000;4471000000
Exports;2015;7/13/2015;Monday;China;All;All;$;32000000;4503000000
Exports;2015;7/14/2015;Tuesday;China;All;All;$;9000000;4511000000
Exports;2015;7/15/2015;Wednesday;China;All;All;$;8000000;4519000000
Exports;2015;7/16/2015;Thursday;China;All;All;$;12000000;4531000000
Exports;2015;7/17/2015;Friday;China;All;All;$;41000000;4572000000
Exports;2015;7/18/2015;Saturday;China;All;All;$;17000000;4589000000
Exports;2015;7/19/2015;Sunday;China;All;All;$;12000000;4601000000
Exports;2015;7/20/2015;Monday;China;All;All;$;46000000;4647000000
Exports;2015;7/21/2015;Tuesday;China;All;All;$;8000000;4655000000
Exports;2015;7/22/2015;Wednesday;China;All;All;$;13000000;4668000000
Exports;2015;7/23/2015;Thursday;China;All;All;$;14000000;4682000000
Exports;2015;7/24/2015;Friday;China;All;All;$;38000000;4721000000
Exports;2015;7/25/2015;Saturday;China;All;All;$;14000000;4734000000
Exports;2015;7/26/2015;Sunday;China;All;All;$;8000000;4742000000
Exports;2015;7/27/2015;Monday;China;All;All;$;39000000;4782000000
Exports;2015;7/28/2015;Tuesday;China;All;All;$;29000000;4810000000
Exports;2015;7/29/2015;Wednesday;China;All;All;$;13000000;4824000000
Exports;2015;7/30/2015;Thursday;China;All;All;$;27000000;4851000000
Exports;2015;7/31/2015;Friday;China;All;All;$;42000000;4892000000
Exports;2015;8/1/2015;Saturday;China;All;All;$;11000000;4903000000
Exports;2015;8/2/2015;Sunday;China;All;All;$;15000000;4919000000
Exports;2015;8/3/2015;Monday;China;All;All;$;44000000;4963000000
Exports;2015;8/4/2015;Tuesday;China;All;All;$;9000000;4971000000
Exports;2015;8/5/2015;Wednesday;China;All;All;$;11000000;4982000000
Exports;2015;8/6/2015;Thursday;China;All;All;$;18000000;5000000000
Exports;2015;8/7/2015;Friday;China;All;All;$;32000000;5032000000
Exports;2015;8/8/2015;Saturday;China;All;All;$;9000000;5041000000
Exports;2015;8/9/2015;Sunday;China;All;All;$;15000000;5056000000
Exports;2015;8/10/2015;Monday;China;All;All;$;25000000;5081000000
Exports;2015;8/11/2015;Tuesday;China;All;All;$;4000000;5085000000
Exports;2015;8/12/2015;Wednesday;China;All;All;$;13000000;5098000000
Exports;2015;8/13/2015;Thursday;China;All;All;$;15000000;5114000000
Exports;2015;8/14/2015;Friday;China;All;All;$;37000000;5150000000
Exports;2015;8/15/2015;Saturday;China;All;All;$;22000000;5172000000
Exports;2015;8/16/2015;Sunday;China;All;All;$;15000000;5186000000
Exports;2015;8/17/2015;Monday;China;All;All;$;39000000;5225000000
Exports;2015;8/18/2015;Tuesday;China;All;All;$;13000000;5238000000
Exports;2015;8/19/2015;Wednesday;China;All;All;$;9000000;5247000000
Exports;2015;8/20/2015;Thursday;China;All;All;$;17000000;5263000000
Exports;2015;8/21/2015;Friday;China;All;All;$;42000000;5305000000
Exports;2015;8/22/2015;Saturday;China;All;All;$;14000000;5319000000
Exports;2015;8/23/2015;Sunday;China;All;All;$;26000000;5345000000
Exports;2015;8/24/2015;Monday;China;All;All;$;31000000;5376000000
Exports;2015;8/25/2015;Tuesday;China;All;All;$;7000000;5383000000
Exports;2015;8/26/2015;Wednesday;China;All;All;$;6000000;5389000000
Exports;2015;8/27/2015;Thursday;China;All;All;$;21000000;5410000000
Exports;2015;8/28/2015;Friday;China;All;All;$;37000000;5447000000
Exports;2015;8/29/2015;Saturday;China;All;All;$;16000000;5463000000
Exports;2015;8/30/2015;Sunday;China;All;All;$;27000000;5490000000
Exports;2015;8/31/2015;Monday;China;All;All;$;24000000;5513000000
Exports;2015;9/1/2015;Tuesday;China;All;All;$;11000000;5524000000
Exports;2015;9/2/2015;Wednesday;China;All;All;$;4000000;5528000000
Exports;2015;9/3/2015;Thursday;China;All;All;$;7000000;5535000000
Exports;2015;9/4/2015;Friday;China;All;All;$;25000000;5559000000
Exports;2015;9/5/2015;Saturday;China;All;All;$;12000000;5572000000
Exports;2015;9/6/2015;Sunday;China;All;All;$;12000000;5583000000
Exports;2015;9/7/2015;Monday;China;All;All;$;17000000;5600000000
Exports;2015;9/8/2015;Tuesday;China;All;All;$;11000000;5611000000
Exports;2015;9/9/2015;Wednesday;China;All;All;$;5000000;5616000000
Exports;2015;9/10/2015;Thursday;China;All;All;$;23000000;5639000000
Exports;2015;9/11/2015;Friday;China;All;All;$;30000000;5669000000
Exports;2015;9/12/2015;Saturday;China;All;All;$;39000000;5707000000
Exports;2015;9/13/2015;Sunday;China;All;All;$;10000000;5717000000
Exports;2015;9/14/2015;Monday;China;All;All;$;27000000;5744000000
Exports;2015;9/15/2015;Tuesday;China;All;All;$;13000000;5756000000
Exports;2015;9/16/2015;Wednesday;China;All;All;$;11000000;5767000000
Exports;2015;9/17/2015;Thursday;China;All;All;$;16000000;5783000000
Exports;2015;9/18/2015;Friday;China;All;All;$;29000000;5812000000
Exports;2015;9/19/2015;Saturday;China;All;All;$;18000000;5830000000
Exports;2015;9/20/2015;Sunday;China;All;All;$;11000000;5841000000
Exports;2015;9/21/2015;Monday;China;All;All;$;40000000;5882000000
Exports;2015;9/22/2015;Tuesday;China;All;All;$;14000000;5896000000
Exports;2015;9/23/2015;Wednesday;China;All;All;$;12000000;5907000000
Exports;2015;9/24/2015;Thursday;China;All;All;$;27000000;5934000000
Exports;2015;9/25/2015;Friday;China;All;All;$;34000000;5969000000
Exports;2015;9/26/2015;Saturday;China;All;All;$;37000000;6006000000
Exports;2015;9/27/2015;Sunday;China;All;All;$;24000000;6030000000
Exports;2015;9/28/2015;Monday;China;All;All;$;37000000;6067000000
Exports;2015;9/29/2015;Tuesday;China;All;All;$;10000000;6077000000
Exports;2015;9/30/2015;Wednesday;China;All;All;$;8000000;6085000000
Exports;2015;10/1/2015;Thursday;China;All;All;$;19000000;6103000000
Exports;2015;10/2/2015;Friday;China;All;All;$;33000000;6137000000
Exports;2015;10/3/2015;Saturday;China;All;All;$;17000000;6153000000
Exports;2015;10/4/2015;Sunday;China;All;All;$;16000000;6169000000
Exports;2015;10/5/2015;Monday;China;All;All;$;28000000;6197000000
Exports;2015;10/6/2015;Tuesday;China;All;All;$;18000000;6216000000
Exports;2015;10/7/2015;Wednesday;China;All;All;$;13000000;6228000000
Exports;2015;10/8/2015;Thursday;China;All;All;$;16000000;6245000000
Exports;2015;10/9/2015;Friday;China;All;All;$;28000000;6273000000
Exports;2015;10/10/2015;Saturday;China;All;All;$;26000000;6298000000
Exports;2015;10/11/2015;Sunday;China;All;All;$;12000000;6311000000
Exports;2015;10/12/2015;Monday;China;All;All;$;34000000;6345000000
Exports;2015;10/13/2015;Tuesday;China;All;All;$;9000000;6354000000
Exports;2015;10/14/2015;Wednesday;China;All;All;$;10000000;6364000000
Exports;2015;10/15/2015;Thursday;China;All;All;$;15000000;6379000000
Exports;2015;10/16/2015;Friday;China;All;All;$;30000000;6409000000
Exports;2015;10/17/2015;Saturday;China;All;All;$;9000000;6418000000
Exports;2015;10/18/2015;Sunday;China;All;All;$;24000000;6442000000
Exports;2015;10/19/2015;Monday;China;All;All;$;44000000;6486000000
Exports;2015;10/20/2015;Tuesday;China;All;All;$;19000000;6505000000
Exports;2015;10/21/2015;Wednesday;China;All;All;$;6000000;6511000000
Exports;2015;10/22/2015;Thursday;China;All;All;$;11000000;6522000000
Exports;2015;10/23/2015;Friday;China;All;All;$;56000000;6578000000
Exports;2015;10/24/2015;Saturday;China;All;All;$;35000000;6613000000
Exports;2015;10/25/2015;Sunday;China;All;All;$;22000000;6635000000
Exports;2015;10/26/2015;Monday;China;All;All;$;34000000;6669000000
